@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute class {vessel,nonvascular,background}

@data
122,50.91169,121.089348,49.04562,2.072612,-3.035204,13.086636,-16.522169,118.17437,41.582581,2.914978,-0.050169,-0.020728,0.029591,-0.033372,118.695313,38.547771,2.394035,-0.520943,-0.016423,-0.001656,-0.000286,0.000003,121.804207,32.256805,-0.714859,-3.629837,-3.108894,0.003153,0.000008,0.000001,0,117.551613,18.591475,3.537735,0.622757,1.1437,4.252594,-0.00018,0.000003,0,0,vessel
126,74.953316,126.686279,72.104965,-1.365362,1.799968,-6.205495,5.465769,129.140198,59.99976,-2.453918,-0.083637,0.036837,-0.026164,0.049245,130.644394,48.91814,-3.958115,-1.504196,-0.010667,-0.001551,-0.000342,0.000012,130.880234,32.808266,-4.193954,-1.740036,-0.23584,0.004498,-0.000023,0.000001,0,122.386864,16.442507,4.299416,6.753334,8.25753,8.49337,-0.00018,0.000003,0,0,vessel
141,55.154327,141.285538,55.27504,0.359206,-0.093422,-3.937979,18.176607,141.344894,53.224773,-0.059357,-0.028435,-0.022224,0.009592,-0.033301,139.575073,43.266876,1.710464,1.769821,-0.00561,-0.002031,-0.000236,0.000012,136.580353,29.846729,4.705185,4.764542,2.99472,0.004472,-0.00003,0.000001,0,125.469398,18.411865,15.816139,15.875496,14.105675,11.110954,-0.000188,0.000002,0,0,vessel
149,16.970562,148.838394,17.442324,0.202506,-0.132789,3.649356,-5.89878,147.842209,21.027918,0.996185,-0.000188,-0.018898,-0.002299,-0.010857,145.898224,25.831974,2.94017,1.943985,-0.001853,-0.00277,-0.000123,0.000001,141.198227,21.374168,7.640167,6.643982,4.699997,0.004659,-0.000034,0.000001,0,128.55423,16.392324,20.284164,19.287979,17.343994,12.643997,-0.00018,0.000002,0,0,vessel
149,0,149,0.719054,-0.310437,0.990822,2.475497,0.112774,149.036713,4.937225,-0.036713,-0.000458,0.006991,-0.030069,0.022715,148.485321,9.397471,0.514679,0.551392,-0.001379,-0.003267,-0.000029,-0.000013,143.990829,11.938712,5.009171,5.045883,4.494492,0.004549,-0.00003,0.000001,0,131.201416,14.496008,17.798584,17.835297,17.283905,12.789413,-0.000167,0.000002,0,0,vessel
149,14.422205,148.912628,16.07357,1.31521,0.104539,-1.459228,11.255174,147.94664,22.127638,0.965988,0.076939,-0.017629,0.045457,-0.013187,145.964355,18.538113,2.948273,1.982285,-0.000493,-0.003069,-0.000036,-0.000026,143.16153,9.366311,5.751099,4.78511,2.802826,0.004585,-0.000022,0.000001,0,131.595383,14.945754,17.317245,16.351257,14.368973,11.566147,-0.000136,0.000002,0,0,vessel
135,46.043457,135.461899,44.992226,-0.80418,2.529155,-7.619117,11.047921,137.34346,38.716949,-1.881561,-0.052801,0.045052,-0.001568,0.034686,139.477875,28.764006,-4.015976,-2.134415,-0.017445,-0.002133,-0.000207,0.000031,141.8591,16.892344,-6.397202,-4.51564,-2.381226,0.003332,0.000014,0,0,134.665192,14.324594,0.796707,2.678268,4.812683,7.193909,-0.000113,0.000001,0,0,vessel
135,17.888544,134.932343,19.686945,-0.574812,0.849981,2.895648,-1.006069,135.370834,27.667744,-0.438492,-0.100892,0.050866,-0.018903,0.025263,138.238617,28.285398,-3.306274,-2.867783,-0.022298,-0.002008,-0.000279,0.000048,142.078354,18.805372,-7.146011,-6.70752,-3.839737,0.002713,0.000029,0,0,136.280655,12.797853,-1.348312,-0.909821,1.957962,5.797699,-0.000111,0.000001,0,0,vessel
133,8,133.080795,7.690075,0.296728,-0.055967,-0.544594,8.28497,133.512131,7.757151,-0.431335,-0.068014,0.037742,0.009657,-0.004051,134.99527,16.337839,-1.914474,-1.483139,-0.028322,-0.001941,-0.000307,0.000058,140.132614,18.862484,-7.051819,-6.620483,-5.137344,0.001848,0.000059,0,0,137.257111,12.76532,-4.176315,-3.74498,-2.261841,2.875504,-0.000088,0.000001,0,0,vessel
133,0,133.000031,0,0.069713,-0.216222,0.058118,2.091195,133.000961,0.229691,-0.000931,0.040929,0.038447,0.017013,0.006223,133.341034,4.307812,-0.341003,-0.340073,-0.032005,-0.003157,-0.000042,-0.000022,138.056198,12.314083,-5.056168,-5.055237,-4.715164,0.000381,0.000115,-0.000002,0,138.900024,11.155396,-5.899994,-5.899063,-5.55899,-0.843826,-0.000038,0.000001,0,0,vessel
133,0,133.000031,0.009257,0.326307,-0.386623,-1.267786,-1.50617,133.003738,0.972625,-0.003708,0.012718,0.035618,0.022128,0.030932,133.69606,9.298571,-0.69603,-0.692322,-0.030368,-0.003639,-0.000077,-0.000073,139.143906,13.300809,-6.143875,-6.140167,-5.447845,-0.000094,0.000126,-0.000002,0,140.039719,8.098706,-7.039688,-7.03598,-6.343658,-0.895813,-0.000037,0,0,0,vessel
133,25.179358,132.735245,25.489994,0.169835,0.957205,7.243356,25.680914,132.207535,27.70883,0.52771,-0.208382,-0.097348,-0.022765,-0.03471,135.193344,26.724323,-2.458099,-2.985809,-0.02902,-0.001097,-0.000551,-0.00007,141.858673,6.872271,-9.123428,-9.651138,-6.665329,-0.001079,0.000147,0,0,141.432587,1.930593,-8.697342,-9.225052,-6.239243,0.426086,-0.000013,-0.000001,0,0,vessel
126,32.249031,126.289398,31.971981,-1.171385,0.812086,3.291065,17.779085,128.754578,34.0569,-2.465179,-0.360051,-0.053945,-0.041857,-0.027433,135.413147,26.325937,-9.123749,-6.658569,-0.029906,-0.000034,-0.00078,-0.000024,143.440765,13.332185,-17.151367,-14.686188,-8.027618,-0.000764,0.000142,0,0,141.536575,5.079791,-15.247177,-12.781998,-6.123428,1.90419,0.00001,-0.000001,0,0,vessel
126,94.921021,127.358757,92.657738,-2.004082,-0.980554,-1.808945,-4.18418,134.752579,81.517258,-7.393822,-0.368553,-0.052051,-0.050574,0.003046,143.879715,57.677475,-16.520958,-9.127136,-0.020465,-0.001666,-0.000703,-0.000057,149.52005,28.570004,-22.161293,-14.767471,-5.640335,0.000743,0.000114,0,0,142.185959,9.028468,-14.827202,-7.43338,1.693756,7.334091,0.000057,-0.000001,0,0,vessel
162,47.201694,161.841629,48.062153,1.429195,-0.406022,4.751132,-6.264951,160.798218,51.058239,1.043411,-0.117119,-0.145699,-0.000116,-0.034419,158.883865,44.179001,2.957764,1.914352,0.010881,-0.003289,-0.000098,-0.000136,152.892105,30.764416,8.949524,7.906113,5.99176,0.001643,0.000077,0.000002,0,140.180786,16.441269,21.660843,20.617432,18.703079,12.711319,0.000069,-0.000001,0,0,vessel
171,53.235325,170.145676,52.838192,-0.37061,-0.268281,4.875607,15.889675,166.739685,49.46669,3.405991,-0.145991,-0.096766,-0.026222,-0.006816,164.125153,40.856136,6.020523,2.614532,0.010263,-0.004515,-0.000094,-0.000168,156.383957,29.024244,13.761719,10.355728,7.741196,0.002658,0.000061,0.000002,0,140.91095,17.103649,29.234726,25.828735,23.214203,15.473007,0.000094,-0.000001,0,0,vessel
177,38.183765,176.772354,37.19706,-0.971306,0.295148,1.110197,-15.311391,175.871353,32.972652,0.901001,-0.000047,0.045793,-0.023569,0.050332,172.283676,28.009384,4.488678,3.587677,0.007526,-0.004493,0.000008,-0.000129,161.616013,24.741177,15.156342,14.255341,10.667664,0.004396,0.000027,0.000002,0,142.125092,18.163939,34.647263,33.746262,30.158585,19.490921,0.000143,-0.000001,0,0,vessel
180,21.954498,179.755981,22.098824,0.223387,2.31317,0.85417,24.736288,178.105942,24.882835,1.65004,0.098236,0.030064,0.024835,0.015973,173.582413,29.31188,6.173569,4.523529,0.005421,-0.003415,0.00006,-0.000076,162.979294,24.87085,16.776688,15.126648,10.603119,0.005084,0.000012,0.000002,0,142.487167,18.778076,37.268814,35.618774,31.095245,20.492126,0.000166,-0.000001,0,0,vessel
180,30,179.676804,31.188692,1.391196,-1.24522,0.06902,-3.841411,177.534683,36.091911,2.14212,0.131169,-0.015548,0.056257,-0.037032,172.871613,36.888359,6.805191,4.663071,0.003067,-0.00194,0.000075,-0.000021,163.453873,26.868282,16.222931,14.080811,9.41774,0.005636,-0.000001,0.000001,0,142.61853,19.595671,37.058273,34.916153,30.253082,20.835342,0.000189,-0.000001,0,0,vessel
180,29.698484,179.681717,30.118525,1.240234,-1.962479,3.133243,-4.990144,177.901459,30.883591,1.780258,0.08235,-0.058358,0.026779,-0.039653,175.094559,26.277952,4.587158,2.8069,0.012388,0.000202,0.000368,-0.000011,167.796005,14.857342,11.885712,10.105453,7.298553,0.005906,-0.000017,0.000001,0,145.908096,9.310068,33.773621,31.993362,29.186462,21.887909,0.000253,0,0,0,vessel
180,30.232433,179.675186,30.462547,1.278058,-1.316451,2.97024,-4.456204,177.605453,30.089783,2.069733,0.109522,-0.030674,0.031117,-0.031863,174.37149,24.278767,5.303696,3.233963,0.0149,0.000249,0.000309,-0.000033,167.984818,11.145338,11.690369,9.620636,6.386673,0.005729,-0.000022,0.000002,0,146.230057,4.885997,33.445129,31.375397,28.141434,21.754761,0.000278,0,0,0,vessel
176,54.405884,175.463867,52.196396,0.849809,-1.227682,6.408874,-5.516273,173.404572,41.115715,2.059296,0.079749,-0.012471,0.030353,-0.020619,171.24707,27.781309,4.216797,2.157501,0.010401,0.000685,0.000167,-0.000019,166.58374,14.15132,8.880127,6.820831,4.66333,0.00581,-0.000032,0.000002,0,145.609451,7.296684,29.854416,27.79512,25.637619,20.974289,0.000293,0,0,0,vessel
164,33.941124,164.084045,33.309437,-0.215299,0.883243,0.853703,2.492636,164.63916,29.13903,-0.555115,-0.049556,0.023884,-0.00647,0.017289,165.07019,21.85095,-0.986145,-0.43103,0.001248,0.00134,-0.000113,0.000007,163.137115,17.35618,0.94693,1.502045,1.933075,0.005641,-0.000048,0.000002,0,143.574005,12.562679,20.51004,21.065155,21.496185,19.56311,0.000314,-0.000001,0,0,vessel
164,17.088007,163.95311,17.328762,-0.299932,-0.574917,-2.072613,-11.055158,163.574799,17.780279,0.378311,-0.069813,-0.000891,-0.011653,0.001263,163.739441,15.495349,0.213669,-0.164642,0.000067,0.000646,-0.000136,-0.000013,162.214401,14.036569,1.738708,1.360397,1.52504,0.005105,-0.000059,0.000002,0,142.893402,10.286786,21.059708,20.681396,20.846039,19.320999,0.000326,-0.000001,0,0,vessel
162,15.231546,161.922485,14.72332,-0.276751,0.308986,0.815353,2.251662,161.704819,12.428744,0.217667,-0.090755,0.012666,-0.0145,0.000138,162.143005,12.349818,-0.22052,-0.438187,-0.004017,0.001055,-0.00023,-0.000011,160.499741,15.528335,1.422745,1.205078,1.643265,0.004833,-0.000067,0.000002,0,141.524597,12.664442,20.397888,20.180222,20.618408,18.975143,0.000329,-0.000001,0,0,vessel
160,2.828427,159.996765,4.284222,-0.125939,-0.241987,-0.413222,5.568884,159.876755,11.212493,0.12001,-0.04695,0.006522,-0.016479,0.000449,159.558594,16.409615,0.438171,0.318161,-0.010143,0.002039,-0.000362,0,156.63205,21.521755,3.364716,3.244705,2.926544,0.00407,-0.000079,0.000001,0,138.148209,18.240856,21.848557,21.728546,21.410385,18.483841,0.000326,-0.000001,0,0,vessel
160,26.419689,159.651169,25.903177,0.105119,-1.875213,4.026228,-13.091019,158.318985,23.003521,1.332184,-0.015542,-0.014194,-0.012324,0.010504,157.638336,22.85198,2.012833,0.680649,-0.011718,0.002505,-0.000402,0.00002,154.299362,25.850622,5.351807,4.019623,3.338974,0.003599,-0.000083,0.000001,0,136.154419,21.317553,23.49675,22.164566,21.483917,18.144943,0.000319,-0.000001,0,0,vessel
153,38.832977,153.387604,37.080143,-0.646126,0.629314,-1.468865,-8.410251,154.925934,30.594788,-1.53833,-0.008521,-0.027553,0.006576,0.01847,154.96347,29.525843,-1.575867,-0.037537,-0.011712,0.002797,-0.000416,0.000052,151.618454,30.692337,1.76915,3.30748,3.345016,0.003082,-0.000086,0,0,133.969437,24.501772,19.418167,20.956497,20.994034,17.649017,0.000309,-0.000001,0,0,vessel
151,40.792156,150.670303,40.494614,0.856896,-1.079676,2.850284,-9.067582,148.729782,38.853992,1.940521,-0.085023,-0.001002,0.042084,-0.025319,148.078995,35.169708,2.591309,0.650787,-0.005237,0.002254,-0.000316,0.000121,145.219696,40.949268,5.450607,3.510086,2.859299,0.001962,-0.000087,0,0,129.079865,30.933187,21.590439,19.649918,18.99913,16.139832,0.00028,-0.000002,0,0,vessel
143,42.047592,143.090591,40.737289,0.326758,-2.249371,1.502639,-16.99539,143.85585,34.961712,-0.765259,-0.128662,0.033541,0.025791,-0.041659,144.696609,32.85463,-1.606018,-0.840759,0.001362,0.001224,-0.000189,0.000129,141.588364,46.245743,1.502228,2.267487,3.108246,0.00138,-0.000085,0,0,126.409172,34.0578,16.681419,17.446678,18.287437,15.179192,0.000262,-0.000002,0,0,vessel
143,24.331051,142.683426,23.621431,0.312708,-0.249648,1.53763,11.038245,141.419128,23.336859,1.264297,-0.142503,0.070323,-0.00732,-0.024947,141.932114,30.184448,0.751312,-0.512985,0.009593,-0.000265,-0.000021,0.000104,137.745956,51.799782,4.937469,3.673172,4.186157,0.000799,-0.000081,0,0,123.613884,37.051861,19.069542,17.805244,18.31823,14.132072,0.000241,-0.000002,0,0,vessel
143,26.683329,143.077515,26.101404,0.219147,-1.109076,0.00729,-1.337277,143.323135,22.513683,-0.245621,-0.154262,0.012561,0.014838,-0.024216,143.369217,22.203693,-0.291702,-0.046082,0.002441,-0.000155,-0.000381,0.00002,140.312836,37.963634,2.764679,3.0103,3.056381,0.000658,-0.000082,0.000001,0,125.695511,33.057571,17.382004,17.627625,17.673706,14.617325,0.000235,-0.000002,0,0,vessel
147,16,146.838409,16.303574,0.232285,0.319351,1.313885,9.011495,145.908936,17.123764,0.929474,-0.126376,-0.006946,0.013377,-0.014722,145.051666,16.613361,1.786743,0.857269,0.001574,0.000625,-0.000355,0.000015,141.663315,29.651058,5.175095,4.245621,3.388351,0.000788,-0.000079,0.000001,0,127.094948,31.27804,19.743462,18.813988,17.956718,14.568367,0.000234,-0.000002,0,0,vessel
147,0,147.000015,0.75832,-0.255037,-0.067805,-0.668562,-0.922837,146.965912,4.921315,0.034103,-0.105771,-0.020689,0.004985,-0.007055,146.564636,8.157584,0.435379,0.401276,-0.011893,0.002802,-0.000404,0.000027,144.13472,19.331652,2.865295,2.831192,2.429916,0.001267,-0.000079,0,0,130.256042,25.596916,16.743973,16.709869,16.308594,13.878677,0.000254,-0.000003,0,0,vessel
147,0,146.999985,1.527441,0.197716,-1.05371,3.132797,-6.130737,146.876282,9.698458,0.123703,-0.004851,0.006365,-0.011199,-0.008818,145.946014,14.68165,1.05397,0.930267,-0.02673,0.005428,-0.000144,0.0001,144.882233,6.362102,2.117752,1.994049,1.063782,0.002007,-0.000068,0,0,134.425354,18.876251,12.574631,12.450928,11.52066,10.456879,0.000279,-0.000003,0,0,vessel
147,30.594116,146.68013,30.32152,-0.308753,-0.625087,-0.902546,-2.055148,145.010895,29.828382,1.669235,0.000324,0.052092,-0.013022,-0.000551,143.519333,26.180229,3.160797,1.491562,-0.036803,0.006141,-0.000181,0.000102,144.760559,5.806115,1.919571,0.250336,-1.241226,0.002428,-0.000064,-0.000001,0,136.447891,14.005496,10.232239,8.563004,7.071442,8.312668,0.000299,-0.000003,0,0,vessel
139,63.245552,139.297043,61.578949,-0.744206,1.873546,-6.40896,5.726068,140.018387,51.005619,-0.721344,-0.014224,0.091594,0.000257,0.021549,140.211304,34.75359,-0.914261,-0.192917,-0.042408,0.006012,-0.000283,0.000093,144.472672,5.219487,-5.175629,-4.454285,-4.261368,0.002807,-0.000059,-0.000001,0,137.939514,10.681261,1.357529,2.078873,2.27179,6.533157,0.000317,-0.000003,0,0,vessel
137,96,136.51532,92.031281,1.00686,-0.7056,0.575754,-7.490448,134.137726,69.912651,2.377594,-0.110979,0.021934,0.034166,0.004808,136.105652,40.897247,0.409668,-1.967926,-0.036819,0.00352,-0.000542,0.000031,145.122162,8.218813,-8.606842,-10.984436,-9.01651,0.003454,-0.000052,-0.000001,0,139.417709,13.174346,-2.90239,-5.279984,-3.312057,5.704453,0.000349,-0.000003,0,0,vessel
137,91.13726,136.523514,87.643066,0.758729,-0.041792,2.933407,11.521379,134.659302,70.641998,1.864212,-0.162167,-0.055544,0.016151,-0.01572,138.192566,50.190395,-1.669052,-3.533264,-0.025497,0.001602,-0.000582,-0.00001,146.581436,14.148088,-10.057922,-11.922134,-8.38887,0.003719,-0.000051,-0.000001,0,139.451233,17.380825,-2.927719,-4.791931,-1.258667,7.130203,0.000361,-0.000003,0,0,vessel
174,0,174,0.588158,-0.226476,-0.515008,2.754328,-12.091216,174.007309,3.128326,-0.007309,-0.035642,-0.007569,-0.019168,-0.01252,173.746078,8.007898,0.253922,0.26123,-0.015254,0.002626,0.000018,0.000026,169.387131,18.279057,4.612869,4.620178,4.358948,0.004308,-0.000024,-0.000001,0,144.696289,20.343761,29.303711,29.31102,29.049789,24.690842,0.000417,-0.000002,0,0,vessel
174,2.828427,173.996735,4.381872,-0.095404,-1.471317,-5.379675,-20.723969,173.69313,11.801929,0.303604,0.060139,0.051837,0.003767,0.009989,171.585724,16.981026,2.411011,2.107407,-0.005822,0.001839,0.000371,-0.000034,165.763229,20.288683,8.233505,7.929901,5.822495,0.004247,-0.000037,-0.000001,0,142.853958,17.355116,31.142776,30.839172,28.731766,22.909271,0.000432,-0.000002,0,0,vessel
172,59.396969,171.241135,56.52314,0.922057,2.054194,9.378939,29.244661,168.745483,43.005486,2.495651,0.022069,0.036793,0.003177,0.018982,167.20137,30.371065,4.039764,1.544113,-0.002645,0.001187,0.00029,-0.000058,161.682419,25.993822,9.558716,7.063065,5.518951,0.003848,-0.000046,-0.000001,0,139.568268,20.649086,31.672867,29.177216,27.633102,22.114151,0.00042,-0.000002,0,0,vessel
160,56.568542,160.91069,54.562714,-1.34098,-3.415972,-12.931867,-39.159149,163.849457,44.640648,-2.938766,0.001481,-0.014535,-0.019778,-0.014552,163.947937,33.576271,-3.037247,-0.09848,-0.002711,0.000679,0.000266,-0.000093,159.46991,25.038315,1.440781,4.379547,4.478027,0.003778,-0.000054,0,0,138.241287,18.838686,22.669403,25.60817,25.70665,21.228622,0.000423,-0.000003,0,0,vessel
156,20.099751,155.83519,19.763046,0.082101,-0.552336,-1.79398,4.464688,154.898438,17.396236,0.936752,0.02073,-0.012093,0.022589,0.008015,154.18663,18.283607,1.64856,0.711807,-0.002687,-0.00112,0.000185,-0.000102,149.997345,30.126778,5.837845,4.901093,4.189285,0.003085,-0.000068,0,0,131.233032,22.579468,24.602158,23.665405,22.953598,18.764313,0.000393,-0.000003,0,0,vessel
153,24.04163,152.886978,22.965204,0.458146,0.07818,0.949865,0.8978,152.586975,16.902946,0.300003,0.052605,-0.010392,0.01662,-0.003515,152.492737,12.13752,0.394241,0.094238,-0.005316,-0.000881,0.00017,-0.000089,148.794815,24.036774,4.092163,3.79216,3.697922,0.003042,-0.000073,0,0,130.281235,19.174711,22.605743,22.30574,22.211502,18.51358,0.000393,-0.000003,0,0,vessel
153,6.324555,153.077545,6.74809,-0.178761,0.525496,-5.085867,6.348239,153.234161,6.817492,-0.156616,0.08378,-0.011426,0.005365,-0.002774,151.548935,4.626527,1.52861,1.685226,-0.001298,-0.001201,0.000272,-0.000067,145.069321,26.401379,8.008224,8.164841,6.479614,0.002818,-0.000075,0,0,127.13623,20.176991,25.941315,26.097931,24.412704,17.93309,0.000377,-0.000003,0,0,vessel
155,31.622776,154.315384,30.26593,0.322815,-1.197163,9.607275,-14.761343,152.021515,24.091413,2.293869,-0.018569,0.017872,-0.020081,0.008816,150.246826,13.573997,4.068558,1.774689,-0.007942,0.000415,-0.000009,0,144.19989,12.957337,10.115494,7.821625,6.046936,0.002703,-0.000077,0.000001,0,125.731415,12.625321,28.583969,26.2901,24.515411,18.468475,0.000373,-0.000003,0,0,vessel
147,36.769554,147.603806,35.550442,-0.712262,1.734262,-8.570439,27.69487,149.333908,29.668297,-1.730103,-0.055693,0.013376,-0.005893,-0.006578,148.569809,19.779442,-0.966003,0.764099,-0.011828,0.001308,-0.000223,0.000042,143.418518,9.228862,4.185287,5.91539,5.151291,0.002588,-0.000076,0.000001,0,124.880531,9.664051,22.723274,24.453377,23.689278,18.537987,0.000368,-0.000003,0,0,vessel
147,36.769554,147.603775,35.451359,0.015926,1.466901,-7.060094,16.13868,149.181824,29.319838,-1.578049,-0.082273,0.019384,0.009115,-0.001514,147.848099,19.487246,-0.244324,1.333725,-0.006703,0.00098,-0.000245,0.00002,141.824005,9.966657,5.77977,7.357819,6.024094,0.00254,-0.000072,0.000002,0,123.281677,8.939587,24.322098,25.900146,24.566422,18.542328,0.000359,-0.000003,0,0,vessel
141,31.622776,141.306808,31.023314,-0.628246,0.12254,-2.569009,-3.930703,142.376816,27.751499,-1.070007,-0.134862,-0.013776,0.007845,-0.003044,142.631256,21.692476,-1.324448,-0.25444,-0.014067,0.002636,-0.000568,0.000073,139.883392,10.183012,1.423416,2.493423,2.747864,0.002267,-0.000064,0.000002,0,122.190475,5.0948,19.116333,20.18634,20.440781,17.692917,0.000349,-0.000003,0,0,vessel
141,30.463093,141.161575,28.972641,-0.06508,0.36608,-1.214398,-3.721582,142.003021,22.091906,-0.841446,-0.090567,-0.008481,0.017802,-0.017057,142.075623,18.201687,-0.914047,-0.072601,0.002478,0.002169,-0.000268,0.000053,137.406693,13.88837,3.754883,4.596329,4.66893,0.002517,-0.00007,0.000002,0,121.161163,6.899035,20.000412,20.841858,20.914459,16.245529,0.000346,-0.000004,0,0,vessel
139,11.313708,139.15506,12.261244,-0.244533,0.629457,-2.91209,5.865081,139.789017,17.736872,-0.633957,-0.068043,0.001666,0.017823,-0.004588,139.696793,20.001438,-0.541733,0.092224,-0.003301,0.003516,-0.000362,0.000081,136.274933,14.166502,2.880127,3.514084,3.42186,0.00244,-0.000069,0.000001,0,121.361115,3.023278,17.793945,18.427902,18.335678,14.913818,0.000345,-0.000003,0,0,vessel
133,62.032249,132.882111,59.840225,0.093103,-0.83688,2.809582,-12.021453,132.450867,47.482422,0.431244,-0.084488,0.012862,-0.004674,0.019436,132.66243,34.488476,0.219681,-0.211563,-0.009817,0.004767,-0.000294,0.000112,131.642303,19.423571,1.239807,0.808563,1.020126,0.002572,-0.000074,0,0,121.69902,3.160194,11.18309,10.751846,10.963409,9.943283,0.000345,-0.000003,0,0,vessel
124,45.276924,124.281166,44.937534,-0.896043,-0.449243,-0.230437,-5.024095,125.969452,44.051109,-1.688286,-0.119884,0.014857,-0.033321,0.007206,128.334549,38.080685,-4.053383,-2.365097,-0.018083,0.005209,-0.000335,0.000119,129.851715,19.708895,-5.570549,-3.882263,-1.517166,0.002538,-0.000072,-0.000001,0,122.046494,3.827564,2.234673,3.922958,6.288055,7.805222,0.000343,-0.000003,0,0,vessel
122,34.205261,122.022522,35.659763,-0.700275,1.314457,-3.024808,11.944857,122.027153,42.366692,-0.004631,-0.098059,0.017069,-0.023703,-0.021867,124.58326,41.591957,-2.560738,-2.556107,-0.025053,0.004959,-0.000352,0.000112,128.268204,19.068312,-6.245682,-6.241051,-3.684944,0.002513,-0.000069,-0.000002,0,122.324249,6.262866,-0.301727,-0.297096,2.25901,5.943954,0.000339,-0.000003,0,0,vessel
119,57.00877,118.853157,56.438114,-0.426058,-0.149606,1.537119,-1.710831,118.722824,53.660828,0.130333,-0.098859,0.05243,-0.023999,0.003872,120.749504,46.621029,-1.896347,-2.02668,-0.028382,0.004154,-0.000438,0.000123,126.219002,19.061592,-7.365845,-7.496178,-5.469498,0.002944,-0.000074,-0.000002,0,122.801819,5.292671,-3.948662,-4.078995,-2.052315,3.417183,0.000349,-0.000003,0,0,vessel
107,60,107.605865,59.851933,1.024758,-0.458447,-0.215539,6.532032,110.700874,58.829407,-3.095009,-0.087262,0.033509,0.057011,0.001795,114.425064,48.358311,-6.819199,-3.72419,-0.042915,0.002489,-0.000634,0.00006,124.558273,15.019114,-16.952408,-13.857399,-10.133209,0.003075,-0.000059,-0.000002,0,123.900757,8.273529,-16.294891,-13.199883,-9.475693,0.657516,0.000342,-0.000003,0,0,vessel
